@RELATION ibm

@ATTRIBUTE 0 {?, t}
@ATTRIBUTE 1 {?, t}
@ATTRIBUTE 2 {?, t}
@ATTRIBUTE 3 {?, t}
@ATTRIBUTE 4 {?, t}
@ATTRIBUTE 5 {?, t}
@ATTRIBUTE 6 {?, t}
@ATTRIBUTE 7 {?, t}
@ATTRIBUTE 8 {?, t}
@ATTRIBUTE 9 {?, t}
@ATTRIBUTE 10 {?, t}
@ATTRIBUTE 11 {?, t}
@ATTRIBUTE 12 {?, t}
@ATTRIBUTE 13 {?, t}
@ATTRIBUTE 14 {?, t}
@ATTRIBUTE 15 {?, t}
@ATTRIBUTE 16 {?, t}
@ATTRIBUTE 17 {?, t}
@ATTRIBUTE 18 {?, t}
@ATTRIBUTE 19 {?, t}

@DATA
?,?,?,?,t,t,?,t,t,t,?,?,t,?,?,?,?,?,?,?
?,?,?,?,?,t,?,t,t,?,?,?,?,?,?,t,?,t,?,?
t,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,t
?,?,?,t,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,t,t,?,?,?,?,?,?,?,?,?,?
t,?,?,t,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?
?,?,?,t,?,t,?,?,t,?,?,?,?,?,?,?,?,?,t,t
?,?,?,?,?,?,?,?,?,?,?,?,t,t,?,?,?,t,?,?
?,?,?,?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,t,?,t,t,t,?,?,?,?,?,?,?
t,?,?,?,?,?,?,?,?,t,?,?,?,?,t,?,?,?,?,?
t,?,?,?,?,?,?,?,t,t,?,?,?,?,t,?,?,?,?,?
t,?,?,?,?,t,t,?,t,?,?,t,?,?,?,?,?,t,?,?
?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?
t,?,?,?,?,?,?,?,t,?,t,?,?,t,t,?,?,?,?,?
?,?,?,?,?,?,t,?,?,?,?,?,?,?,t,?,?,?,?,?
t,?,?,?,?,?,t,?,?,?,t,?,t,?,?,t,?,t,?,?
?,?,?,t,?,?,?,?,?,?,?,t,?,?,?,?,?,t,?,?
?,?,?,t,t,?,?,t,?,t,?,t,?,?,?,?,?,?,?,t
?,?,?,?,?,?,?,?,?,t,t,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,t,t,?,?,?,?,?,?,?,?,?
?,?,?,t,?,?,?,?,?,t,?,t,t,?,t,?,?,t,?,?
t,?,?,t,?,?,?,?,t,?,?,?,?,?,?,?,?,t,?,?
?,?,?,?,?,?,?,?,?,?,?,t,?,t,?,?,?,t,?,?
?,?,?,?,?,?,?,?,?,t,?,?,?,t,t,?,?,t,?,?
?,?,?,t,?,t,?,?,?,t,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,t,?,?
?,?,?,?,t,?,?,?,?,?,?,t,?,?,t,?,?,?,?,?
?,?,?,?,?,?,?,t,?,?,?,?,?,?,t,?,?,t,?,?
?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,t,?
?,?,?,t,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?
t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,t,?,?,?,t,?,t,?,?,?,?,?,?,t,?,?
?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,?,?,t,?,?
?,?,?,?,?,t,?,?,?,?,t,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,t,?,t,?,t,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,t,?
?,?,?,t,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?
?,?,?,?,t,?,?,?,?,?,t,?,?,?,?,?,?,t,?,?
?,?,?,?,?,t,?,?,?,t,?,t,?,?,?,t,?,?,?,?
t,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,t,?,?
?,?,?,?,?,?,?,?,t,?,?,t,?,?,t,?,?,t,?,t
?,?,?,t,?,?,?,?,t,?,?,?,?,?,t,?,?,?,t,?
?,?,?,t,?,?,?,?,?,t,?,?,?,?,t,?,?,?,?,?
?,?,?,?,?,?,?,?,t,?,t,?,?,?,?,?,?,?,?,?
?,?,?,t,t,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?
?,?,?,?,t,?,?,?,?,?,?,?,?,t,?,?,?,t,?,?
?,?,?,?,?,t,?,?,?,?,t,?,t,?,t,t,?,?,t,?
?,?,?,t,?,?,?,?,t,?,?,t,?,?,t,?,?,?,?,?
?,?,?,?,?,t,?,?,t,t,?,?,?,?,?,?,?,?,t,?
?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,t,?,?
?,?,?,?,?,t,?,?,t,?,?,?,?,?,t,?,?,t,?,t
?,?,?,t,?,t,?,?,?,t,?,t,t,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,t,t,t,?
?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,t,t,?,?
?,?,?,?,?,?,?,?,t,?,?,t,t,?,t,?,?,t,?,?
?,?,?,?,?,?,?,?,t,?,t,?,?,?,?,?,?,t,?,?
?,?,?,?,?,?,?,?,?,?,t,t,?,?,?,?,?,?,t,?
?,?,?,t,?,?,?,?,?,?,t,?,?,?,?,?,?,t,?,?
?,?,?,t,?,?,?,?,?,t,t,?,?,?,?,?,?,t,?,?
t,?,?,?,?,t,?,?,?,?,?,t,?,?,?,?,?,?,?,?
t,?,?,?,?,?,?,t,t,?,?,?,?,?,?,?,t,t,t,?
t,?,?,?,?,?,?,?,t,t,?,?,?,?,?,?,?,t,?,?
?,?,?,?,t,?,?,?,?,?,t,?,?,?,t,t,?,?,?,?
?,?,?,t,t,?,?,?,?,t,?,?,?,?,t,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?
?,?,?,t,?,?,?,?,t,?,?,?,?,?,?,?,?,t,?,?
?,?,?,t,?,t,?,?,t,?,t,?,?,?,t,?,?,?,?,?
?,?,?,t,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,t,?,t,t,?,?,?,?,?,?,?,?
t,?,?,?,?,?,?,?,t,?,?,?,t,?,t,?,?,t,?,?
?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?
?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,t,t,t,?,?
?,?,?,?,t,?,?,?,t,t,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,t,?,?,?,?,?,?,t,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?
?,?,?,t,?,?,?,?,t,?,?,t,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,t,t,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,t,t,?,?,?,?,?,t,?,?
?,?,?,?,?,?,?,?,t,?,?,t,t,?,?,?,t,?,?,?
?,?,?,?,?,t,?,?,?,t,t,?,?,?,?,?,?,?,?,?
?,?,?,t,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,?
?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,t,t,?,?,t,?,?,?,?,?,?,?,?
t,?,?,?,?,?,?,?,?,t,?,t,?,?,?,?,?,?,?,?
t,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?
t,?,?,?,t,?,?,?,t,t,?,t,?,?,?,?,t,?,t,?
?,?,?,t,?,?,?,?,t,?,?,?,?,?,t,?,?,t,?,t
?,?,?,?,?,?,?,?,?,t,?,t,?,?,?,?,?,?,?,?
?,?,?,t,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?
?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,t,t,?
?,?,?,?,?,?,t,?,t,t,?,t,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?
?,?,?,?,t,?,t,?,?,?,t,t,?,?,?,?,?,t,?,?
?,t,?,?,t,t,?,?,?,?,?,t,?,?,?,?,?,t,?,?
t,?,?,t,?,t,?,?,?,?,t,t,?,?,?,t,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,t,?,?,t,?,?,t,?,?
?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,t,?,?,?,?
?,?,?,?,?,?,?,?,t,?,?,t,?,?,?,?,?,?,?,?
t,?,?,?,?,?,?,t,t,?,?,t,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,t,?,?
?,?,?,?,?,?,?,?,t,?,?,t,?,?,?,?,?,?,?,?
?,?,?,t,?,?,?,?,t,?,?,t,?,?,t,?,?,?,t,?
?,?,?,t,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,t,t,?,?,?,?,?,?,?,t,?,?
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,t,t
?,?,?,t,?,t,?,?,t,t,?,?,?,?,?,?,?,t,?,?
?,?,?,t,?,t,t,?,t,?,?,t,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,t,t,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,t,?,?,?,t,?,t,?,?,?,?,?,t,?,?
?,?,?,?,?,?,?,?,?,t,?,?,t,t,t,?,?,?,?,?
?,?,?,?,?,?,?,?,?,t,?,?,t,t,t,?,?,?,?,?
?,?,?,?,?,t,?,?,?,t,?,?,?,?,t,?,?,t,?,?
?,t,?,?,?,?,t,?,?,?,?,t,?,?,?,?,t,t,?,?
?,?,?,t,?,?,?,?,?,t,?,t,t,?,?,?,?,?,?,?
?,?,?,t,t,?,?,?,?,t,?,t,?,?,?,?,?,t,?,?
?,?,?,?,?,?,?,?,?,t,t,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,t
?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,t
?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,t
?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,t,?,?
?,?,?,?,?,t,?,t,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,?
?,?,?,?,?,?,t,t,t,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,t,?,?,t,?,?,?,?,?,t,?,?
?,?,?,?,?,t,t,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,t,?,t,?,?,?,t,?,?,?,t,t
?,?,?,?,?,?,?,?,?,?,?,t,?,t,?,?,?,?,t,?
?,?,?,t,?,?,t,?,?,?,?,?,?,?,?,t,?,t,t,?
t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
t,?,?,t,t,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,t,?,t
?,?,?,t,?,?,?,?,t,?,?,t,?,t,t,?,?,t,?,t
?,?,?,t,t,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,t,?,?,t,?,?,t,?,?,?,t,t
t,?,?,t,?,?,?,?,?,?,?,t,t,?,?,?,?,t,?,?
t,?,?,?,?,?,?,t,t,t,?,?,t,?,?,?,?,?,?,?
?,?,?,t,?,?,?,t,?,t,?,?,?,?,t,?,?,t,?,?
?,?,?,?,?,?,?,?,?,t,?,t,t,?,?,?,?,t,?,?
?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,t,?,?
t,?,?,?,?,?,t,?,?,t,?,?,?,?,?,?,?,t,?,t
?,?,?,?,t,?,?,?,t,?,t,?,?,?,?,?,?,?,?,?
?,?,?,?,t,?,?,?,t,t,?,?,?,?,?,?,?,t,?,?
?,?,?,t,?,t,?,?,t,?,?,?,?,?,t,?,?,t,t,?
?,?,?,?,t,?,?,?,?,?,?,?,t,?,?,?,?,t,?,?
?,?,?,?,?,?,?,t,t,?,?,?,?,?,t,?,?,?,?,?
?,?,?,?,?,?,?,t,?,?,t,?,?,?,?,?,?,t,?,?
?,?,?,?,?,t,?,t,?,?,t,?,?,t,?,?,?,t,?,?
?,?,?,?,?,?,?,t,?,?,?,t,?,?,t,?,?,?,?,?
?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,t,t,t,t,?,t,?,?,?,?,?,?,?,?,?,?
t,?,?,t,?,t,?,?,?,?,?,t,?,?,t,?,?,?,?,t
?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,t
?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?
?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?
?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,?,t,?,?
?,?,?,t,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
t,?,?,t,?,t,?,t,?,t,?,?,?,?,t,?,?,t,?,?
?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?
?,?,?,t,?,?,?,?,?,?,t,?,?,?,?,?,?,?,t,?
?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?
t,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,t,?,?
?,?,?,t,?,?,t,?,?,?,?,t,?,t,?,?,?,t,?,?
?,?,?,t,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?
?,?,?,t,?,?,?,?,t,?,t,?,?,?,?,?,?,?,?,t
?,?,?,?,?,t,?,t,t,?,?,t,?,?,t,?,?,?,?,?
?,?,?,?,t,t,?,t,t,?,t,?,?,?,?,?,?,?,?,?
t,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,t,?,t,t,t,?,?,?,t,?,?,?,t,?
?,?,?,?,?,?,t,?,?,?,?,?,?,?,t,?,?,?,?,?
?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,t,t,t,?,?,t,?,?,?,?,?,t,?,?,?,?,t
?,t,?,?,?,?,t,?,t,t,?,?,t,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?
?,?,?,t,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,t
?,?,?,?,t,t,?,?,?,?,?,?,t,?,?,?,?,?,?,t
?,?,?,t,?,?,?,?,t,t,?,t,t,?,?,?,?,?,t,?
?,?,?,?,?,?,?,?,t,t,?,t,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,t,?,?,?,?,?,t,?,?,t,?,t
?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,t,t,?,?
?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,t,?,?,?,?,?,t,?,t,?,?,?,?,?,?,t,?
t,?,?,?,?,?,?,?,?,?,t,?,?,?,t,?,?,t,?,?
?,?,?,?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?
?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,t,?,?
?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?
t,?,?,t,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,?
t,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,t,?,t,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,t,?,t,?,?
?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?
t,?,?,t,?,?,t,?,?,t,?,?,?,?,t,?,?,?,t,?
t,?,?,?,?,?,t,?,?,?,?,?,?,t,t,?,?,?,t,?
?,?,?,?,?,?,?,t,?,t,t,?,?,?,t,?,?,t,?,?
?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,t,?,t,?,?,t,?,t,?,?,?,?,?,?,t,?
t,?,?,?,?,t,?,?,?,?,?,?,t,?,?,?,?,?,?,?
?,?,?,t,?,?,t,?,t,?,?,?,t,?,t,?,?,t,?,?
?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,t,?
?,?,?,t,?,?,t,?,?,t,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,t,?,?,t,?,?,?,?,?,?,?,?
?,?,?,?,t,t,t,?,t,t,?,t,?,?,?,t,?,?,?,?
t,?,?,?,t,?,?,?,t,t,?,?,?,?,t,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,t,?,?
?,?,?,t,?,?,?,?,?,t,?,?,t,?,?,?,?,t,?,?
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,t
?,?,?,t,?,?,?,t,t,t,?,t,t,?,t,t,?,?,?,t
?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?
?,?,?,?,?,?,?,?,t,t,?,?,?,?,?,?,?,?,t,t
t,?,?,t,?,?,?,?,?,t,?,t,?,?,?,?,?,t,?,?
?,?,?,?,?,?,?,?,?,t,?,t,?,?,t,?,?,?,?,?
t,?,?,t,?,?,?,?,?,t,?,?,?,?,t,?,?,?,t,t
?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?
?,?,?,t,t,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?
?,?,?,t,?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?
?,?,?,t,?,?,?,?,t,?,?,t,?,t,?,?,?,?,?,?
?,?,?,?,?,?,?,?,t,t,?,?,?,t,t,?,?,?,?,?
t,?,?,t,?,?,?,?,?,?,t,?,?,?,?,?,?,t,?,?
t,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,t,?
?,?,?,t,?,?,?,?,t,?,?,?,?,?,t,?,?,?,?,?
?,?,?,t,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,t
?,?,?,t,?,?,?,?,t,?,?,?,?,?,t,?,t,?,?,?
?,?,?,?,?,?,?,?,t,?,?,?,?,t,t,?,?,?,?,?
?,?,?,t,?,?,t,?,?,?,t,t,?,t,?,?,?,t,?,?
?,?,?,t,?,t,t,?,t,?,t,?,?,t,?,?,?,t,?,?
t,?,?,?,?,?,?,?,?,?,?,t,?,?,t,?,?,t,?,?
?,?,?,t,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,t,?,?,?,?,?,t,?,?,t,?,?,?,?,?,?,?
?,?,?,?,?,t,?,?,?,?,?,?,t,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,t,?,?,t,t,?,t,?,?,?,?,?
t,?,?,?,?,?,?,?,?,?,t,t,?,?,?,?,?,?,t,?
?,?,?,?,?,?,?,?,?,t,?,?,?,?,t,?,?,?,?,?
?,?,?,t,?,?,?,?,t,?,t,?,?,t,?,?,?,?,?,?
?,?,?,?,t,?,?,?,?,?,?,t,?,?,?,?,?,t,?,?
?,?,?,?,?,t,?,?,t,?,?,t,?,t,?,?,?,?,?,?
?,?,?,?,?,t,?,?,?,?,?,?,?,?,t,?,?,t,?,?
?,?,?,t,?,?,?,t,?,?,t,t,?,?,?,?,?,?,?,?
?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,t,?,?
?,?,?,t,?,?,?,?,t,t,?,?,?,?,?,?,?,?,?,?
?,?,?,t,?,?,?,?,t,t,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,t,?,?,t,?,?,?,?,?,?,t,?,?
?,?,?,?,?,?,?,t,?,?,?,?,t,?,t,t,?,t,?,?
t,?,?,?,t,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,t,?,?,?,?,?,?,?,t,?,?,t,t,?,?,?,?
?,?,?,?,?,?,?,?,t,?,?,t,?,?,?,?,?,?,?,t
t,?,?,t,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,t
t,?,?,t,?,?,?,t,?,?,?,?,?,?,t,?,?,?,?,t
?,?,?,?,?,t,?,?,t,?,?,?,?,?,?,?,?,t,?,?
?,?,?,?,?,?,t,?,?,t,?,t,?,?,?,?,?,?,?,t
?,?,?,t,?,?,?,?,?,?,?,t,?,?,t,?,?,t,t,?
t,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,t,?,?,?
?,?,?,t,?,?,?,t,t,t,?,?,?,?,?,?,?,t,?,?
t,?,?,?,?,?,?,?,?,t,?,t,t,t,?,?,?,?,?,?
?,?,?,?,?,?,t,?,?,t,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,t,t,?,t,?,t,?,?,?,?,?,t,?,?
?,?,?,?,?,?,?,?,t,t,?,?,?,?,?,?,?,?,?,?
?,?,?,?,t,?,t,?,?,?,?,?,?,?,t,?,?,t,?,?
?,?,?,?,?,?,?,t,t,?,?,?,?,?,?,?,?,?,t,?
?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,t,?,?
?,?,?,?,?,t,?,?,t,?,?,?,?,?,?,?,?,?,?,?
?,?,?,t,t,t,?,?,t,t,t,?,t,?,?,?,?,t,?,?
?,?,?,?,?,?,?,?,t,t,?,?,?,t,t,?,?,?,?,?
t,?,?,?,t,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?
t,?,?,?,t,?,?,?,?,t,?,?,?,?,?,?,?,t,?,?
?,?,?,?,?,?,t,t,?,t,?,?,?,?,?,?,?,?,?,?
t,?,?,?,?,?,?,?,?,t,?,t,?,?,?,?,t,t,?,t
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,t,?
?,?,?,?,?,t,?,?,t,t,?,?,?,t,?,t,?,?,t,?
?,?,?,t,t,?,?,?,t,t,?,?,?,t,t,?,?,?,?,?
?,?,?,?,?,t,?,?,?,t,?,?,?,t,?,?,?,?,?,?
t,?,?,?,?,?,?,?,t,?,?,?,t,?,?,?,t,t,?,t
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t
?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?
t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
t,?,?,t,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?
?,?,?,t,?,?,?,?,?,?,t,?,?,?,t,?,?,t,?,?
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?
?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,t,?,?
?,?,?,?,?,t,?,?,?,?,?,t,?,?,t,?,?,?,?,?
?,?,?,t,?,t,?,?,t,t,?,?,?,?,t,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,t,t,?,?,?,?,?,?,?,?
?,?,?,t,?,t,?,?,?,?,?,?,t,?,t,?,?,?,?,?
t,?,?,?,?,?,?,?,t,?,?,t,?,?,?,?,?,t,?,?
?,?,?,?,?,t,?,?,?,t,?,?,?,t,?,?,t,t,?,?
?,?,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?
?,?,?,t,?,?,?,t,?,?,?,?,t,?,?,?,?,t,?,?
?,?,?,?,?,?,?,t,t,t,t,t,?,?,?,?,?,t,?,?
t,?,?,t,?,t,?,?,?,?,?,t,?,?,?,?,?,?,?,?
?,?,?,?,?,t,?,?,?,?,?,t,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,t,?,t,?,t,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,t,?
?,?,?,?,?,?,?,?,?,?,?,t,t,?,?,?,?,t,t,?
?,?,?,t,?,?,?,?,t,?,?,t,?,?,t,?,?,?,?,?
?,?,?,t,?,?,t,?,t,?,?,t,?,?,t,?,?,?,?,?
?,?,?,?,?,?,?,?,?,t,?,t,t,?,?,?,?,t,t,?
?,?,?,t,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?
?,?,?,t,?,?,?,?,t,?,t,?,?,?,t,?,?,?,?,?
?,t,?,?,?,?,?,t,t,?,?,t,?,?,t,?,?,?,?,?
?,?,?,?,?,t,t,t,?,?,?,t,?,?,t,?,?,t,t,t
?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,t,?,?,?,t
?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,t,?,t
t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?
?,?,?,?,?,?,?,?,?,t,?,?,t,?,t,?,?,?,?,?
?,?,?,t,?,?,?,?,t,t,?,?,?,?,t,?,?,?,t,?
?,?,?,?,?,?,?,t,t,t,?,?,?,?,t,?,?,t,?,?
?,?,?,?,?,?,?,t,t,t,?,?,?,?,t,?,?,t,?,?
?,?,?,?,t,?,?,?,?,?,?,t,t,t,?,?,?,?,?,?
?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,?,t,?,t,?
?,?,?,?,?,t,?,t,t,?,?,?,?,t,?,?,?,?,?,?
t,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?
?,?,?,t,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,t
?,?,?,?,?,?,t,?,t,?,?,?,?,?,t,t,?,t,?,?
?,?,?,?,t,?,?,?,?,t,?,?,?,?,t,?,?,t,?,?
?,?,?,t,?,?,?,t,t,?,?,t,?,t,?,?,?,?,?,?
t,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,t,t
t,?,?,?,?,?,?,?,?,t,t,t,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,t,t,t,?,?,?,?,?,?,?,?,?
?,?,?,?,?,t,?,?,t,?,?,t,?,?,?,?,?,?,t,?
?,?,t,?,?,?,?,?,t,t,?,t,?,?,t,?,?,?,?,?
?,?,t,?,?,?,?,?,?,?,t,?,t,?,?,?,?,?,?,?
?,?,?,?,?,?,?,t,t,t,?,?,?,?,?,?,?,t,?,?
?,?,?,?,?,?,?,?,?,t,t,?,?,?,?,?,?,?,?,?
?,?,?,?,?,t,?,?,?,?,?,t,?,?,?,?,?,?,?,?
?,?,?,t,?,?,?,?,?,?,?,?,?,t,?,t,?,t,?,?
?,?,?,t,t,?,t,?,?,t,t,?,?,?,t,?,?,?,?,?
?,?,?,?,?,?,?,t,t,t,?,?,?,?,?,?,?,t,?,?
?,?,?,?,?,t,?,t,?,?,?,?,?,?,?,?,?,t,?,?
?,?,?,?,?,?,?,t,?,?,?,?,?,t,?,?,t,?,?,t
?,?,?,t,?,?,?,t,?,?,?,?,?,t,?,?,t,?,?,t
?,?,?,?,?,?,?,t,t,?,?,t,?,?,?,?,?,t,?,t
?,?,?,?,?,?,?,?,t,t,?,t,?,?,?,?,?,t,?,?
